"trip_id"	"household_id"	"person_n"	"trip_n"	"travel_mode"	"purpose"	"fueltype"	"faretype"	"bus_scale"	"survey_year"	"travel_year"	"travel_month"	"travel_date"	"day_of_week"	"start_time"	"age"	"female"	"driving_license"	"car_ownership"	"distance"	"dur_walking"	"dur_cycling"	"dur_pt_access"	"dur_pt_rail"	"dur_pt_bus"	"dur_pt_int"	"pt_interchanges"	"dur_driving"	"cost_transit"	"cost_driving_fuel"	"cost_driving_ccharge"	"driving_traffic_percent"	"W"
"1256"	52698	11277	3	0	3	2	1	3	0	2	2014	2	10	1	7.5	13	1	0	1	5382	1.374722222	0.483611111	0.109722222	0	0.373888889	0.1	1	0.271111111	0	0.94	0	0.255123	1.06560342319147
"1257"	11224	2371	2	0	4	3	1	4	1	1	2012	8	11	6	9	19	1	0	1	8213	1.896388889	0.5125	0.1075	0	0.561111111	0.123888889	1	0.426666667	3	1.31	0	0.474609	1.06560342319147
"1258"	58181	12488	1	1	4	3	2	1	1	3	2014	5	18	7	22.25	36	0	1	1	4094	1.070833333	0.32	0.375833333	0.1	0	0	0	0.208055556	1.5	0.63	0	0.132176	1.21475236566241
"1259"	59849	12842	2	0	4	3	3	5	0	3	2014	6	7	6	18.58333333	5	1	0	1	1314	0.374166667	0.103055556	0.103055556	0	0.1	0	0	0.090277778	0	0.29	0	0.0430769	1.06560342319147
"1260"	46917	10003	2	1	1	3	6	1	1	2	2013	11	23	6	16	48	0	0	0	727	0.235277778	0.067222222	0.133333333	0	0.047777778	0	0	0.086111111	1.5	0.18	0	0.293548	0.848964507070372
"1261"	52102	11164	0	1	3	2	6	1	1	2	2014	2	3	1	13.16666667	35	1	0	0	3064	0.721944444	0.204166667	0.1925	0	0.204444444	0	0	0.203611111	1.5	0.52	0	0.200546	1.06560342319147
"1262"	71422	15477	0	2	3	3	6	5	0	3	2014	10	31	5	16	61	1	1	0	16802	4.036111111	1.444166667	0.511388889	0.75	0	0	0	1.084444444	0	2.78	0	0.680072	0.836779970608957
"1263"	38963	8330	1	0	2	1	6	1	1	2	2013	8	16	5	8.5	37	0	1	0	6151	1.407777778	0.573888889	0.216388889	0.25	0	0	0	0.597777778	2.9	1.32	10.5	0.674721	1.21475236566241
"1264"	32905	7082	1	1	3	5	6	1	1	2	2013	6	11	2	8.2	35	0	0	1	6990	1.586944444	0.545833333	0.095	0	0.738888889	0	0	0.535	1.5	1.29	10.5	0.830737	1.21475236566241
"1265"	37028	7897	2	2	4	4	1	1	1	2	2013	7	24	3	19	22	1	1	2	1046	0.291388889	0.092777778	0.157222222	0	0.044166667	0	0	0.086111111	1.5	0.24	0	0.083871	1.06560342319147
"1266"	62471	13415	1	1	4	3	2	1	1	3	2014	7	5	6	10.83333333	50	0	1	2	2819	0.758055556	0.225555556	0.114166667	0	0.223611111	0	0	0.208611111	1.5	0.53	0	0.206391	0.848964507070372
"1267"	52173	11178	0	9	4	2	1	1	1	2	2014	2	5	3	15.18333333	30	1	1	2	1959	0.504166667	0.166388889	0.086944444	0	0.227222222	0.071666667	1	0.146944444	3	0.4	0	0.330813	1.06560342319147
"1268"	54063	11577	1	6	4	4	1	1	1	2	2014	3	6	4	18.5	40	0	1	1	4874	1.245277778	0.421944444	0.219444444	0.2	0	0.2	1	0.426944444	2.9	1.12	0	0.635003	1.21475236566241
"1269"	6883	1415	1	1	1	3	2	5	0	1	2012	6	24	7	12.5	70	0	1	1	1040	0.338611111	0.160833333	0.294722222	0	0.021111111	0	0	0.093333333	0	0.22	0	0.181548	0.848964507070372
"1270"	32502	7005	1	4	4	5	2	1	1	2	2013	6	8	6	15.25	21	1	1	2	6596	1.681388889	0.522222222	0.023888889	0	0.741666667	0.175	1	0.298055556	3	0.93	0	0.479963	1.06560342319147
"1271"	19279	4078	1	1	3	5	1	1	1	1	2012	11	15	4	16.5	64	0	0	1	24303	5.686111111	1.721388889	0.326944444	0.683333333	0	0.116666667	1	1.481666667	8.6	4.1	10.5	0.628047	0.848964507070372
"1272"	65260	14055	0	0	3	1	1	1	1	3	2014	8	11	1	8	55	0	1	2	2853	0.638888889	0.220555556	0.1425	0	0.161111111	0	0	0.205	1.5	0.56	0	0.677507	0.848964507070372
"1273"	1856	383	0	1	1	5	1	1	0.5	1	2012	4	26	4	15	58	1	1	2	381	0.093611111	0.039444444	0.060277778	0	0.0275	0	0	0.036111111	0.75	0.08	0	0.3	0.836779970608957
"1274"	49913	10667	1	0	3	3	1	1	1	2	2014	1	7	2	11	36	1	1	1	4589	1.1175	0.325833333	0.078611111	0	0.458333333	0.102777778	1	0.265277778	3	0.88	0	0.424084	1.06560342319147
"1275"	65992	14228	0	0	3	1	6	1	1	3	2014	8	21	4	11	27	1	0	0	2970	0.812222222	0.23	0.16	0	0.251944444	0	0	0.2225	1.5	0.66	0	0.27965	1.06560342319147
"1276"	6254	1280	0	4	4	3	1	1	1	1	2012	6	17	7	17.5	56	0	1	1	5756	1.391111111	0.374166667	0.208055556	0	0.366666667	0	0	0.237222222	1.5	0.92	0	0.17096	0.848964507070372
"1277"	58966	12637	0	4	4	5	1	5	0	3	2014	5	28	3	21.5	46	0	1	2	18161	4.214722222	1.373611111	0.246111111	0.55	0.092222222	0.25	2	0.654166667	0	3.38	0	0.19448	0.848964507070372
"1278"	58019	12447	0	0	3	3	6	5	0	3	2014	5	15	4	9	68	1	1	0	3993	1.0275	0.401388889	0.136944444	0.116666667	0.083333333	0.133333333	1	0.424722222	0	0.79	10.5	0.844343	0.836779970608957
"1279"	74822	16190	1	1	4	5	6	1	1	3	2014	12	8	1	10.01666667	55	1	1	1	2808	0.616666667	0.178888889	0.258611111	0	0.141666667	0	0	0.186666667	1.5	0.49	0	0.297619	0.836779970608957
"1280"	30137	6504	0	0	4	1	1	1	1	2	2013	5	9	4	7.833333333	28	0	1	2	24478	5.825833333	1.804166667	0.328055556	1.033333333	0	0.183333333	2	1.051111111	6.7	6.27	0	0.497886	1.21475236566241
"1281"	8845	1830	1	1	1	1	2	1	1	1	2012	7	14	6	17.75	36	1	1	1	807	0.233333333	0.074444444	0.0875	0	0.053333333	0	0	0.072777778	1.5	0.15	0	0.282443	1.06560342319147
"1282"	73971	16019	2	2	3	3	1	3	0	3	2014	11	29	6	15	12	0	0	1	2059	0.483055556	0.146388889	0.085277778	0	0.214166667	0	0	0.1625	0	0.43	0	0.28547	1.21475236566241
"1283"	68202	14734	0	1	3	3	1	1	1	3	2014	9	20	6	15.5	28	0	1	2	1019	0.293888889	0.114166667	0.179444444	0	0.051111111	0	0	0.1325	1.5	0.37	0	0.167715	1.21475236566241
"1284"	64123	13779	4	0	1	3	1	3	0	3	2014	7	24	4	11	14	0	0	1	1012	0.274722222	0.065833333	0.200277778	0	0.0625	0	0	0.087222222	0	0.25	0	0.159236	1.21475236566241
"1285"	13116	2787	0	1	3	3	6	1	1	1	2012	9	5	3	22.5	41	1	0	0	8507	2.219166667	0.792777778	0.245	0	0.607222222	0	0	0.368055556	1.5	1.35	0	0.186415	0.836779970608957
"1286"	57821	12412	2	0	4	2	1	2	0	3	2014	5	13	2	7.75	16	1	0	2	3532	0.823611111	0.222222222	0.120833333	0	0.283333333	0	0	0.228611111	0	0.6	0	0.36938	1.06560342319147
"1287"	25574	5524	1	2	1	5	2	1	1	1	2013	2	15	5	13.25	50	0	1	1	457	0.116666667	0.059444444	0.015277778	0	0.063888889	0	0	0.056388889	1.5	0.09	10.5	0.596059	0.848964507070372
"1288"	31975	6898	3	0	1	3	1	5	0	2	2013	6	2	7	15	5	1	0	1	1148	0.386388889	0.13	0.130555556	0	0.227777778	0	0	0.117777778	0	0.3	0	0.28066	1.06560342319147
"1289"	23239	5002	0	5	4	3	6	1	1	1	2013	1	17	4	20.83333333	41	1	0	0	2525	0.747777778	0.234166667	0.326944444	0.05	0	0	0	0.151666667	1.5	0.48	0	0.0695971	0.836779970608957
"1290"	29868	6446	0	2	3	5	6	1	1	2	2013	5	4	6	18	31	0	1	0	7445	1.831666667	0.590833333	0.198611111	0.2	0.151944444	0.116666667	1	0.53	3.9	1.27	10.5	0.662474	1.21475236566241
"1291"	2488	520	1	0	3	3	6	5	0	1	2012	5	4	5	14.5	83	1	0	0	12859	2.875833333	0.81	0.108055556	0	0.716666667	0.166666667	1	0.647777778	0	1.85	0	0.305746	0.836779970608957
"1292"	44871	9586	0	4	3	3	1	1	1	2	2013	10	26	6	15.91666667	36	1	1	2	1806	0.442222222	0.122777778	0.063888889	0	0.184166667	0	0	0.118611111	1.5	0.32	0	0.641686	1.06560342319147
"1293"	50253	10749	0	1	4	3	2	5	0	2	2014	1	10	5	12.58333333	68	0	1	2	3151	0.763888889	0.269722222	0.258611111	0	0.103333333	0	0	0.164444444	0	0.47	0	0.0574324	0.848964507070372
"1294"	61286	13139	0	1	3	1	6	1	1	3	2014	6	24	2	19.25	23	0	0	0	13610	3.250277778	1.040833333	0.22	0.483333333	0	0	0	0.729444444	2.8	2.14	0	0.570069	1.21475236566241
"1295"	5608	1145	1	0	4	3	2	1	1	1	2012	6	11	1	6.416666667	35	1	0	1	7458	1.7725	0.538611111	0.111944444	0.35	0.195277778	0.166666667	2	0.451388889	4	1.15	0	0.412923	1.06560342319147
"1296"	13093	2783	3	1	3	4	2	5	0	1	2012	9	5	3	20	25	1	1	1	20810	4.954444444	1.616944444	0.148333333	0.533333333	0	0.083333333	1	0.979444444	0	3.21	0	0.532331	1.06560342319147
"1297"	40610	8680	1	5	3	3	6	1	1	2	2013	9	7	6	21.75	36	1	0	0	1193	0.313611111	0.098888889	0.145555556	0	0.043333333	0	0	0.1075	1.5	0.28	0	0.173127	1.06560342319147
"1298"	34652	7425	0	3	4	5	1	1	1	2	2013	6	29	6	16	51	1	1	2	3304	0.842777778	0.291111111	0.029166667	0	0.421944444	0.116666667	1	0.226944444	3	0.62	0	0.28519	0.836779970608957
"1299"	20217	4282	0	2	3	3	6	1	1	1	2012	11	27	2	17.5	54	0	0	0	2480	0.657777778	0.271111111	0.103055556	0	0.283333333	0	0	0.199722222	1.5	0.48	10.5	0.767733	0.848964507070372
"1300"	29086	6295	1	4	4	2	1	1	1	2	2013	4	23	2	18.08333333	45	1	1	1	2556	0.595555556	0.2075	0.191111111	0	0.261666667	0	0	0.2475	1.5	0.65	0	0.397306	0.836779970608957
"1301"	20398	4334	2	1	3	1	1	1	1	1	2012	11	30	5	16.5	24	0	1	1	20898	4.981666667	1.591666667	0.040833333	0.716666667	0.233333333	0.2	2	1.426388889	5.4	4.2	10.5	0.603311	1.21475236566241
"1302"	44634	9535	1	0	4	1	1	1	1	2	2013	10	24	4	7.5	54	1	1	2	7742	1.928333333	0.699722222	0.306944444	0.15	0.330833333	0.233333333	1	0.564722222	4.4	1.44	0	0.556813	0.836779970608957
"1303"	9460	1969	5	1	3	1	6	1	1	1	2012	7	21	6	14	27	0	0	0	11623	2.706944444	0.745833333	0.196388889	0.4	0.15	0.1	1	0.661388889	4.3	1.86	0	0.591348	1.21475236566241
"1304"	79351	17209	0	1	1	5	6	1	1	3	2015	2	16	1	17	35	1	1	0	655	0.183888889	0.060555556	0.146666667	0	0.023888889	0	0	0.073888889	1.5	0.16	10.5	0.293233	1.06560342319147
"1305"	52556	11248	0	0	4	3	1	1	1	2	2014	2	8	6	10.5	32	1	1	1	2346	0.610833333	0.223888889	0.125277778	0	0.166666667	0.166666667	1	0.155277778	3	0.44	0	0.191413	1.06560342319147
"1306"	36086	7703	0	1	3	1	1	1	1	2	2013	7	14	7	16.75	47	1	1	1	5892	1.356111111	0.423055556	0.180555556	0.116666667	0	0	0	0.266944444	1.5	0.96	0	0.156087	0.836779970608957
"1307"	50882	10879	1	0	1	2	1	3	0	2	2014	1	17	5	8.166666667	15	0	0	2	1039	0.281388889	0.066944444	0.205277778	0	0.039166667	0	0	0.079722222	0	0.22	0	0.0243902	1.21475236566241
"1308"	50593	10822	2	2	3	4	1	1	1	2	2014	1	14	2	21.75	34	0	1	1	5211	1.348333333	0.449722222	0.152777778	0.1	0.137222222	0.116666667	1	0.352222222	3.9	0.96	0	0.658517	1.21475236566241
"1309"	13521	2871	3	1	1	2	6	5	0	1	2012	9	10	1	15.33333333	6	0	0	0	253	0.082222222	0.028888889	0.052777778	0	0.01	0	0	0.024166667	0	0.06	0	0.0229885	1.21475236566241
"1310"	63963	13739	3	1	3	5	6	5	0	3	2014	7	22	2	14	7	1	0	0	1927	0.464722222	0.179444444	0.121666667	0	0.188333333	0	0	0.202777778	0	0.38	0	0.59589	1.06560342319147
"1311"	12195	2590	0	0	3	3	1	1	1	1	2012	8	24	5	8.75	47	0	0	1	1975	0.4875	0.14	0.153055556	0	0.177777778	0	0	0.133888889	1.5	0.35	0	0.282158	0.848964507070372
"1312"	74700	16159	3	2	4	3	1	3	0	3	2014	12	7	7	14.66666667	14	1	0	1	1192	0.329444444	0.113888889	0.291388889	0	0.011111111	0	0	0.063611111	0	0.21	0	0.104803	1.06560342319147
"1313"	25123	5418	0	3	4	3	1	1	1	1	2013	2	8	5	10.5	41	1	1	2	1072	0.491388889	0.144722222	0.240833333	0	0.083333333	0	0	0.12	1.5	0.35	0	0.0671296	0.836779970608957
"1314"	67130	14501	0	2	1	3	6	1	1	3	2014	9	7	7	18	29	1	1	0	795	0.224166667	0.096388889	0.118888889	0	0.05	0	0	0.094166667	1.5	0.2	0	0.386431	1.06560342319147
"1315"	12121	2574	0	3	3	1	6	1	1	1	2012	8	23	4	18	29	1	1	0	5216	1.2025	0.388333333	0.274166667	0.216666667	0	0	0	0.435277778	2.9	1	10.5	0.763242	1.06560342319147
"1316"	63217	13583	0	0	4	3	1	5	0	3	2014	7	14	1	14.16666667	66	0	1	1	2615	0.651388889	0.205833333	0.156944444	0	0.134722222	0	0	0.151388889	0	0.45	0	0.170642	0.848964507070372
"1317"	17103	3608	0	2	3	3	6	1	1	1	2012	10	20	6	17.25	22	1	0	0	2508	0.616666667	0.2	0.067777778	0	0.350277778	0.075555556	1	0.208333333	3	0.46	0	0.346667	1.06560342319147
"1318"	62453	13409	0	0	3	4	6	1	0	3	2014	7	5	6	10	52	1	0	0	8166	2.071388889	0.596388889	0.231388889	0.366666667	0	0.1	1	0.592222222	2.4	1.53	0	0.668387	0.836779970608957
"1319"	41799	8931	0	2	3	3	6	4	1	2	2013	9	21	6	16.25	21	0	1	0	1586	0.379444444	0.135833333	0.098055556	0	0.123888889	0	0	0.182777778	1.5	0.35	0	0.211246	1.21475236566241
"1320"	76852	16633	0	2	1	3	1	1	1	3	2015	1	11	7	13.5	33	1	1	1	764	0.228888889	0.083611111	0.046666667	0	0.052777778	0	0	0.051388889	1.5	0.15	0	0.205405	1.06560342319147
"1321"	35208	7532	0	7	4	3	6	1	1	2	2013	7	4	4	22	60	1	1	0	16475	4.081388889	1.281111111	0.134444444	0.45	0.555555556	0.4	3	0.655277778	4.5	3.02	0	0.260704	0.836779970608957
"1322"	25764	5562	0	3	4	3	1	1	1	1	2013	2	16	6	12.91666667	33	0	1	1	6333	1.4825	0.425277778	0.170555556	0	0.4	0	0	0.361111111	1.5	1.12	0	0.570769	1.21475236566241
"1323"	80899	17568	0	2	1	2	1	1	1	3	2015	3	18	3	15.08333333	41	1	1	1	667	0.186111111	0.070277778	0.058888889	0	0.085555556	0	0	0.067777778	1.5	0.15	0	0.487705	0.836779970608957
"1324"	16683	3520	1	2	3	1	6	1	1	1	2012	10	15	1	14	34	0	0	0	4382	1.174166667	0.355277778	0.341111111	0.083333333	0	0	0	0.359444444	1.5	0.94	0	0.378671	1.21475236566241
"1325"	2190	457	0	4	1	3	1	1	1	1	2012	4	30	1	9.25	36	1	1	1	366	0.115	0.0575	0.071111111	0	0.019444444	0	0	0.0325	1.5	0.09	0	0.273504	1.06560342319147
"1326"	25654	5541	1	1	3	5	1	1	1	1	2013	2	15	5	13	31	0	0	1	5591	1.444722222	0.476388889	0.086111111	0	0.698888889	0.124444444	1	0.328611111	3	1.19	0	0.255283	1.21475236566241
"1327"	67789	14646	0	0	3	3	6	5	0	3	2014	9	15	1	14	69	1	0	0	1956	0.539722222	0.174722222	0.186111111	0	0.148888889	0	0	0.168888889	0	0.42	0	0.217105	0.836779970608957
"1328"	34366	7366	2	0	3	2	6	5	0	2	2013	6	26	3	8	5	0	0	0	4354	0.992777778	0.320833333	0.231666667	0	0.44	0	0	0.305833333	0	0.83	0	0.194369	1.21475236566241
"1329"	76208	16479	1	2	1	3	1	1	1	3	2015	1	3	6	16.66666667	39	0	1	2	719	0.169722222	0.065555556	0.061666667	0	0.040277778	0	0	0.045	1.5	0.13	0	0.37037	1.21475236566241
"1330"	65707	14160	0	1	3	1	6	1	1	3	2014	8	18	1	23.5	31	0	1	0	3494	0.932777778	0.328055556	0.232777778	0	0.183333333	0	0	0.2125	1.5	0.62	0	0.294118	1.21475236566241
"1331"	34738	7440	0	3	4	3	5	1	1	2	2013	6	30	7	14.5	45	1	1	2	3629	0.934166667	0.328333333	0.074444444	0	0.364444444	0.090833333	1	0.211666667	3	0.85	0	0.0708661	0.836779970608957
"1332"	30959	6683	1	2	4	3	1	1	1	2	2013	5	19	7	20.5	28	1	1	1	1519	0.382777778	0.122777778	0.176388889	0	0.090555556	0	0	0.116388889	1.5	0.3	0	0.174224	1.06560342319147
"1333"	58708	12588	1	3	4	3	6	1	1	3	2014	5	24	6	18.25	58	1	0	0	1621	0.451388889	0.148055556	0.109722222	0	0.133333333	0	0	0.099166667	1.5	0.29	0	0.0308123	0.836779970608957
"1334"	75010	16225	1	2	4	3	1	1	1	3	2014	12	10	3	21	30	1	1	2	3996	1.036944444	0.341111111	0.198055556	0.033333333	0.158333333	0.108333333	1	0.258055556	3.4	0.89	0	0.212056	1.06560342319147
"1335"	39504	8453	0	0	3	1	1	1	1	2	2013	8	24	6	5.333333333	51	0	1	1	4782	1.2275	0.436666667	0.193611111	0	0.313888889	0.11	1	0.201666667	3	0.79	0	0.0688705	0.848964507070372
"1336"	1889	391	0	3	3	3	6	1	1	1	2012	4	27	5	0.75	26	0	0	0	4390	1.086388889	0.341111111	0.223888889	0	0.322222222	0	0	0.215833333	1.5	0.79	0	0.190476	1.21475236566241
"1337"	31998	6901	1	3	4	3	1	1	1	2	2013	6	2	7	14.75	37	1	1	1	2241	0.553611111	0.187222222	0.263888889	0	0.120277778	0	0	0.157222222	1.5	0.43	0	0.59894	1.06560342319147
"1338"	20577	4368	0	1	4	5	1	5	0	1	2012	12	2	7	18.25	42	1	1	1	2250	0.549444444	0.168888889	0.079444444	0	0.163333333	0	0	0.129722222	0	0.38	0	0.304069	0.836779970608957
"1339"	24554	5292	0	0	4	3	1	5	0	1	2013	2	2	6	12.5	36	0	1	2	3422	0.851111111	0.241944444	0.095277778	0	0.466666667	0	0	0.170277778	0	0.57	0	0.102773	1.21475236566241
"1340"	78490	17012	0	0	3	3	6	1	1	3	2015	2	1	7	7.333333333	40	1	0	0	8773	2.024444444	0.532222222	0.175277778	0.366666667	0	0.1	1	0.478611111	2.4	1.47	0	0.359257	1.06560342319147
"1341"	48972	10444	0	2	1	3	1	1	1	2	2013	12	17	2	19.75	50	0	1	1	645	0.183055556	0.129722222	0.135555556	0	0.023888889	0	0	0.060555556	1.5	0.15	0	0.174312	0.848964507070372
"1342"	22547	4833	0	4	3	3	1	5	0	1	2013	1	9	3	16.33333333	64	1	1	1	2610	0.566388889	0.166666667	0.098333333	0	0.166666667	0	0	0.143611111	0	0.42	0	0.359768	0.836779970608957
"1343"	73593	15941	0	0	3	2	6	1	1	3	2014	11	25	2	8.333333333	24	1	1	0	4494	1.093888889	0.392777778	0.219166667	0.166666667	0	0	0	0.359166667	2.9	0.83	10.5	0.889404	1.06560342319147
"1344"	57841	12413	1	8	4	5	1	1	1	3	2014	5	13	2	15.33333333	45	0	1	1	7629	1.783333333	0.527777778	0.177222222	0	0.65	0	0	0.394722222	1.5	1.23	0	0.408163	0.848964507070372
"1345"	54401	11645	1	0	3	2	1	2	0	2	2014	3	13	4	8.833333333	17	1	0	2	8512	2.0625	0.697777778	0.090833333	0	0.719444444	0.156944444	1	0.349444444	0	1.44	0	0.429253	1.06560342319147
"1346"	19288	4079	0	7	4	3	1	1	1	1	2012	11	15	4	12.33333333	41	1	1	1	2499	0.610277778	0.173055556	0.171944444	0	0.201666667	0.066111111	1	0.114444444	3	0.41	0	0.0898058	0.836779970608957
"1347"	77301	16736	1	0	3	3	2	2	0	3	2015	1	17	6	14.5	17	0	0	2	1158	0.365833333	0.110277778	0.064166667	0	0.105	0	0	0.100277778	0	0.23	0	0.155125	1.21475236566241
"1348"	12835	2730	1	1	4	5	1	5	0	1	2012	9	2	7	15	38	1	1	1	9743	2.575833333	0.7925	0.021944444	0	1.254166667	0.2	1	0.519722222	0	1.68	0	0.590593	1.06560342319147
"1349"	69634	15060	1	0	1	3	1	1	1	3	2014	10	9	4	7.75	38	1	1	2	970	0.247777778	0.104722222	0.127777778	0	0.052222222	0	0	0.103611111	1.5	0.26	0	0.420912	1.06560342319147
"1350"	57600	12364	0	1	4	3	6	1	1	3	2014	5	10	6	0	24	0	1	0	10313	2.299166667	0.866666667	0.200833333	0.4	0	0.166666667	1	0.5	2.4	1.59	0	0.638333	1.21475236566241
"1351"	8456	1751	0	10	4	3	1	1	1	1	2012	7	10	2	20.16666667	39	1	1	2	462	0.098055556	0.041944444	0.011111111	0	0.026666667	0	0	0.044722222	1.5	0.11	0	0.130435	1.06560342319147
"1352"	56817	12198	0	5	4	3	1	1	1	3	2014	4	30	3	19.6	46	1	1	1	699	0.186666667	0.0625	0.143333333	0	0.016666667	0	0	0.07	1.5	0.19	0	0.0555556	0.836779970608957
"1353"	65039	14003	1	0	4	4	5	1	1	3	2014	8	7	4	7	33	0	1	2	3186	0.828611111	0.213333333	0.238055556	0	0.304722222	0	0	0.198611111	1.5	0.8	0	0.213986	1.21475236566241
"1354"	80245	17418	0	1	1	5	6	1	1	3	2015	3	1	7	9.5	49	0	1	0	831	0.249166667	0.115555556	0.179166667	0	0.052777778	0	0	0.125277778	1.5	0.27	0	0.379157	0.848964507070372
"1355"	52297	11196	3	0	3	5	1	1	1	2	2014	2	6	4	7.5	25	1	1	1	22269	5.0325	1.568333333	0.365	0.883333333	0	0.216666667	2	1.387777778	7.8	3.75	10.5	0.730184	1.06560342319147
"1356"	22118	4742	0	0	4	3	1	1	1	1	2013	1	4	5	19	36	1	0	2	8890	2.330555556	0.721388889	0.241111111	0	0.626111111	0.183333333	1	0.241666667	3	1.28	0	0.268966	1.06560342319147
"1357"	7435	1528	0	2	3	3	2	1	1	1	2012	6	30	6	16	39	0	1	2	15049	3.443611111	1.190833333	0.068611111	0.516666667	0.293333333	0.1	1	0.729444444	4.3	2.16	10.5	0.539604	1.21475236566241
"1358"	22015	4714	1	1	3	1	2	1	1	1	2013	1	3	4	19	26	0	1	1	20331	4.872777778	1.539722222	0.196388889	0.566666667	0	0.166666667	1	1.048888889	6.3	3.03	0	0.472458	1.21475236566241
"1359"	34611	7416	0	2	1	3	6	1	1	2	2013	6	29	6	18	28	1	0	0	1222	0.356944444	0.128333333	0.149166667	0	0.1	0	0	0.147777778	1.5	0.36	0	0.18609	1.06560342319147
"1360"	8053	1653	0	0	4	3	1	1	1	1	2012	7	5	4	12.25	29	1	1	1	2436	0.68	0.187777778	0.152222222	0	0.175	0.1	1	0.132777778	3	0.46	0	0.150628	1.06560342319147
"1361"	32571	7020	1	6	4	3	1	5	0	2	2013	6	8	6	17	74	1	1	1	1930	0.461111111	0.118333333	0.046944444	0	0.133333333	0	0	0.096111111	0	0.3	0	0.277457	0.836779970608957
"1362"	7860	1609	5	1	3	1	1	1	1	1	2012	7	3	2	17.08333333	22	0	1	1	8720	2.1025	0.755277778	0.268611111	0.283333333	0	0	0	0.593888889	3.5	1.57	10.5	0.490645	1.21475236566241
"1363"	17611	3718	0	7	4	3	3	1	1	1	2012	10	26	5	15.96666667	54	1	1	1	2524	0.641944444	0.239722222	0.156944444	0	0.136111111	0	0	0.189722222	1.5	0.5	0	0.342606	0.836779970608957
"1364"	30471	6585	0	0	4	1	1	1	1	2	2013	5	13	1	7.5	23	0	1	2	4313	1.004722222	0.343333333	0.083888889	0	0.21	0	0	0.211944444	1.5	0.68	0	0.427261	1.21475236566241
"1365"	76448	16537	1	1	4	3	1	1	1	3	2015	1	6	2	10.41666667	50	1	1	2	892	0.241944444	0.100833333	0.098888889	0	0.048333333	0	0	0.090555556	1.5	0.23	0	0.349693	0.836779970608957
"1366"	11227	2372	0	3	3	3	6	1	1	1	2012	8	11	6	23	47	0	1	0	2252	0.566111111	0.190277778	0.101944444	0	0.154166667	0	0	0.159166667	1.5	0.42	0	0.300175	0.848964507070372
"1367"	121	25	0	3	1	3	2	5	0	1	2012	4	2	1	17.58333333	62	0	1	2	1245	0.330277778	0.129166667	0.157777778	0	0.046388889	0	0	0.061111111	0	0.17	0	0.190909	0.848964507070372
"1368"	9243	1929	0	6	1	3	1	1	1	1	2012	7	20	5	20.25	47	1	0	2	528	0.1325	0.039166667	0.094166667	0	0.013333333	0	0	0.035833333	1.5	0.1	0	0.170543	0.836779970608957
"1369"	9257	1930	2	3	3	3	1	1	1	1	2012	7	20	5	16.66666667	23	1	0	1	3982	0.954444444	0.304722222	0.1225	0.166666667	0	0	0	0.338888889	2.9	0.77	10.5	0.695082	1.06560342319147
"1370"	22899	4917	0	0	4	3	1	1	1	1	2013	1	12	6	8.5	38	0	1	2	1939	0.395	0.092777778	0.219166667	0	0.059166667	0	0	0.086111111	1.5	0.28	0	0.0935484	1.21475236566241
"1371"	56075	12034	1	0	4	3	1	1	1	3	2014	4	21	1	14	52	0	1	2	3599	0.841944444	0.268888889	0.155833333	0	0.15	0	0	0.112222222	1.5	0.47	0	0.141089	0.848964507070372
"1372"	53724	11502	0	0	3	1	6	1	1	2	2014	2	28	5	8.75	25	1	1	0	7179	1.731944444	0.565833333	0.115833333	0	0.657777778	0	0	0.527777778	1.5	1.23	10.5	0.805789	1.06560342319147
"1373"	59852	12843	0	1	3	3	1	5	0	3	2014	6	7	6	10.53333333	70	1	1	2	2592	0.680833333	0.235	0.253888889	0	0.172222222	0	0	0.151944444	0	0.46	0	0.294333	0.836779970608957
"1374"	13100	2784	2	0	4	2	3	3	0	1	2012	9	5	3	8.666666667	13	1	0	1	1637	0.4025	0.152777778	0.192222222	0.066666667	0	0	0	0.139166667	0.85	0.33	0	0.399202	1.06560342319147
"1375"	53825	11528	0	0	4	3	6	1	1	2	2014	3	2	7	12.5	68	1	1	0	6681	1.605277778	0.576666667	0.106111111	0.25	0.2	0.133333333	1	0.320833333	3	0.99	0	0.584416	0.836779970608957
"1376"	62746	13481	0	0	3	3	1	1	1	3	2014	7	8	2	13	27	0	1	2	6803	1.554444444	0.510277778	0.0375	0	0.555	0.101388889	1	0.399166667	3	1.11	0	0.526096	1.21475236566241
"1377"	15734	3328	2	0	3	2	1	3	0	1	2012	10	5	5	7.5	13	1	0	1	20388	4.604166667	1.311666667	0.378888889	0.583333333	0	0	0	0.603333333	0.85	4.72	0	0.220994	1.06560342319147
"1378"	2005	417	3	1	3	3	1	5	0	1	2012	4	28	6	16	6	1	0	2	7863	1.940277778	0.634166667	0.126944444	0.316666667	0.121111111	0.1	1	0.532777778	0	1.47	0	0.633472	1.06560342319147
"1379"	74437	16107	0	1	3	2	1	1	1	3	2014	12	4	4	8.083333333	42	1	1	2	4196	1.107777778	0.378611111	0.273333333	0.116666667	0	0	0	0.260277778	2.1	0.78	0	0.252935	0.836779970608957
"1380"	9347	1948	0	3	4	4	1	1	1	1	2012	7	20	5	18.5	50	1	1	1	3997	1.181944444	0.368611111	0.125833333	0	0.671111111	0.078888889	1	0.345	3	1	0	0.365539	0.836779970608957
